"Lat.rounded","Lon.rounded","MeanTemp","Precip","PrecipSeasonality","MeanDiurnalRange","Isothermality","TempSeasonality","TempAnnualRange","NDVImax","NDVIsum","EVImax","NDWImin","SWIRaug","BulkDens","pH","CStock","CDensity","Sand","Silt","Clay","Permafrost","site","Type","2022 list","Our List","ADDED","edited","Site_ID","Latitude","Longitude","Country","Contact","Contact_Email","Data_Availability","Reference","Reference_Short","Additional_Information","Anemometer","Gas_Analyser","Power","Ecosystem","GHG","Complementary_Measurements","Start_CO2","End_CO2","Start_CH4","End_CH4","Start_N2O","End_N2O","Season_Activity","Terrestrial","Aquatic","ignore","active","methane","Ext_Type","State","Population","x","y","pc1","pc2","pc3","pc4","site_name","dataset","flux_method","latitude","longitude","num.months","num.years","start_year","end_year","Flux","co2.yearround","ch4.yearround"
58.29,27.28,5.39166688919067,607,35.4048843383789,7.71666669845581,24.7329063415527,855.030151367188,31.2000007629395,0.0616800002753735,0.266100645065308,7.05782985687256,0.854579985141754,0.627699971199036,1.39955008029938,5.99749994277954,402,315.125,57.2750015258789,29.7749996185303,13.2250003814697,0,"Agali Forest Station","EC_Tower",NA,"Agali Forest Station","No","no","",58.2875,27.2835,"Greenland","Kaido Soosaar","kaido.soosaar@ut.ee",NA,NA,NA,NA,NA,NA,NA,"forest","CO2,CH4",NA,2017,2024,2017,NA,NA,NA,"Summer",TRUE,FALSE,"no","active","methane",NA,NA,NA,1619427.78381956,-3139802.06518532,-4.03312021730955,-1.67386746477937,-0.776187540230873,1.29927674397625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
58.56,24.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pitsalu","Terrestrial","EC",58.562,24.37,13,2,"2022","2023","CO2 and CH4","N","N"
58.67,-93.83,-6.67499971389771,418,54.8392677307129,8.69999980926514,17.2962226867676,1507.46704101562,50.3000030517578,0.0752599984407425,0.240789011120796,2.77659010887146,0.611389994621277,0.285369992256165,1.12865006923676,5.4850001335144,1401,457.200012207031,46.8250007629395,31.8999996185303,21.2749996185303,0.824620127677917,"Churchill Fen","EC_Tower",NA,"Churchill Fen","No","no","",58.6658,-93.83,"Canada","Kyle Arndt","karndt@woodwellclimate.org",NA,NA,NA,NA,NA,NA,NA,"wetland","CO2,CH4",NA,2022,2024,2022,NA,NA,NA,"All year",TRUE,FALSE,"no","active","methane",NA,NA,NA,-3480788.77541895,233024.376261821,1.4521165836112,-0.428727307495301,1.57952038494233,-0.832859245786239,"Churchill Fen 3","Terrestrial","EC",58.6658,-93.8304,28,3,"2022","2024","CO2 and CH4","Y","Y"
58.71,-65.88,-5.27083349227905,552,37.7785568237305,7.70833349227905,18.7550678253174,1182.146484375,41.0999984741211,0.10283999890089,0.235824897885323,2.77030992507935,0.685590028762817,0.369830012321472,1.14102506637573,5.32499980926514,390,285.274993896484,50.0750007629395,34.75,15.25,0.349129527807236,"Kangiqsuallujjuaq","EC_Tower",NA,NA,"Yes","no","",58.71096767,-65.88109874,"Canada","Alexandre Roy",NA,NA,NA,NA,NA,"Gill WindMasterPro","LI-7200","solar","shrubland","CO2,CH4",NA,2024,2024,2024,2024,NA,NA,"All year",TRUE,FALSE,"no","active","methane",NA,NA,NA,-3179207.56877284,-1423387.10174506,-0.27361999593818,-1.8068320139537,-0.0802390614714839,0.136124737437409,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59.44,-117.24,-1.83750009536743,357,50.1339683532715,12.6083335876465,24.6256504058838,1452.55749511719,51.1999969482422,0.069020003080368,0.250239133834839,4.74808025360107,0.729809999465942,0.399219989776611,1.23827505111694,6.52500009536743,642,137.824996948242,41.1749992370605,29.125,30.125,0.318852156400681,"Lutose","EC_Tower","Lutose","Lutose","No","no","CA-LUT",59.4405,-117.2422,"Canada","Christopher Schulze","cschulze@ualberta.ca",NA,NA,NA,NA,NA,NA,NA,"wetland","CO2",NA,2019,2024,NA,NA,NA,NA,"All year",TRUE,FALSE,"no","active","methane",NA,NA,NA,-3021273.52039256,1555537.74393486,-0.800073656634886,1.75132514070956,-1.259347205085,1.28524125262782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
59.45,-117.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Lutose","Terrestrial","EC",59.45,-117.25,29,3,"2021","2023","CO2","Y","Y"
59.6,-117.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Steen River","Terrestrial","EC",59.6,-117.3,37,4,"2020","2023","CO2","Y","N"
59.6,-117.29,-1.95833337306976,352,49.1264762878418,12.533332824707,24.5751628875732,1443.23791503906,51,0.0754799991846085,0.139417320489883,4.37754011154175,0.727199971675873,0.376089990139008,1.19470000267029,6.5625,543,185.949996948242,31.6000003814697,33.7999992370605,34.9000015258789,0.380174398422241,"Steen River","EC_Tower","Steen River","Steen River","No","no","CA-STR",59.5951,-117.2862,"Canada","Christopher Schulze","cschulze@ualberta.ca",NA,NA,NA,NA,NA,NA,NA,"wetland","CO2,CH4",NA,2019,2024,NA,NA,NA,NA,"All year",TRUE,FALSE,"no","active","methane",NA,NA,NA,-3004083.91406491,1549607.13891383,-0.192944025681856,2.30956515008132,-0.827375626525072,2.46096997063916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60.09,17.48,5.48333311080933,596,27.8909568786621,7.93333339691162,28.03297996521,732.142944335938,28.2999992370605,0.0514499992132187,0.417381197214127,7.71342992782593,0.805040001869202,0.451290011405945,1.19102501869202,5.08249998092651,623,446.299987792969,63.25,24.6749992370605,12.8249998092651,0,"Norunda","EC_Tower",NA,"Norunda","No","no","SE-Nor",60.0864,17.4795,"Sweden","Meelis Moelder, Anders Lindroth","meelis.molder@live.se, meelis.molder@nateko.lu.se, Anders.Lindroth@nateko.lu.se","https://data.icos-cp.eu/portal/#%7B%22filterCategories%22%3A%7B%22project%22%3A%5B%22icos%22%5D%2C%22level%22%3A%5B2%5D%2C%22station%22%3A%5B%22iES_SE-Nor%22%5D%2C%22theme%22%3A%5B%22ecosystem%22%5D%7D%7D","Lindroth, A., Holst, J., Heliasz, M., Vestin, P., Lagergren, F., Biermann, T., . . . Moelder, M. (2018). Effects of low thinning on carbon dioxide fluxes in a mixed hemiboreal forest. Agr. Forest Meteorol., 262, 59-70. doi:https://doi.org/10.1016/j.agrformet.2018.06.021","Lindroth et al. (2018), https://doi.org/10.1016/j.agrformet.2018.06.021","http://www.icos-sweden.se/station_norunda.html","Metek USA-1, Metek uSonic-3 class A, Gill HS-50","LI-7000, LI-7200","line power","forest","CO2","net radiation, PAR, pressure, precipitation, snow depth, ground water depth",2007,2024,NA,NA,NA,NA,"All year",TRUE,FALSE,"no","active","nonmethane",NA,NA,NA,998141.546912311,-3169654.50772748,-4.59438545538639,-3.01341256667115,0.365408555438688,-0.215960636573442,"Norunda","Terrestrial","EC",60.0864972066667,17.4795027933333,180,15,"1999","2023","CO2","Y","N"
60.12,17.92,5.44166660308838,616,30.0512771606445,7.66666650772095,27.4790916442871,724.220031738281,27.8999996185303,0.0558499991893768,0.335795402526855,7.25971984863281,0.808899998664856,0.478410005569458,1.24857497215271,5.35500001907349,626,465.325012207031,57.7249984741211,28.2749996185303,14.5500001907349,0,"Skyttorp, young","EC_Tower",NA,"Skyttorp, young","No","no","SE-Sk1",60.125,17.9181,"Sweden","Achim Grelle","achim.grelle@lnu.se",NA,NA,NA,"http://www.europe-fluxdata.eu/home/site-details?id=SE-Sk1",NA,NA,NA,"forest","CO2",NA,2004,2024,NA,NA,NA,NA,"Summer",TRUE,FALSE,"no","active","nonmethane",NA,NA,NA,1020997.09347896,-3157656.92794845,-4.18834596424887,-2.59827785079189,0.433092229157793,0.724555817187355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60.2,24.96,5.32916641235352,642,29.9001197814941,6.35833311080933,21.9252872467041,813.000793457031,29,0.0862300023436546,0.0657461509108543,4.38671016693115,0.622929990291595,0.368930011987686,1.37399995326996,6.23999977111816,323,154.975006103516,42.5999984741211,28.3250007629395,29.1499996185303,0,"Kumpula","EC_Tower","Kumpula","Kumpula","No","no","FI-Kmp",60.2029,24.961,"Finland","Leena Jaervi","leena.jarvi@helsinki.fi",NA,NA,NA,"https://avaa.tdata.fi/web/smart/smear/download","Metek USA-1","LI-7000, LI-7500","line power","urban","CO2,N2O","net radiation, PAR, temperature, humidity, pressure, precipitation, snow depth",2006,2024,NA,NA,NA,NA,"Summer",TRUE,FALSE,"no","active","nonmethane",NA,NA,NA,1396645.84424835,-3000447.15738089,-1.78054340604643,-2.00785818970746,-1.61017378908252,3.57769181370977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60.24,24.53,4.71250009536743,678,29.4440670013428,6.79166650772095,22.7146034240723,821.730773925781,29.9000015258789,0.118450000882149,0.115857742726803,3.96349000930786,0.534309983253479,0.313270002603531,1.32580006122589,6.13000011444092,392,283.5,44.4249992370605,29.0249996185303,26.6000003814697,0,"Aemmaessuo","EC_Tower","Aemmaessuo","Aemmaessuo","No","no","",60.2365,24.5344,"Finland","Tuomas Laurila","tuomas.laurila@fmi.fi",NA,"Laurila, T., Tuovinen, J.-P., Lohila, A., Hatakka, J., Aurela, M., Thum, T., . . . Vesala, T. (2005). Measuring methane emissions from a landfill using a cost-effective micrometeorological method. Geophys. Res. Lett., 32(19). doi:10.1029/2005GL023462","Laurila et al. (2005), https://doi.org/10.1029/2005GL023462",NA,"Metek USA-1","LI-7000, LGR, TGA-100",NA,"urban","CO2,CH4,N2O","net radiation, temperature, humidity, soil temperature",2003,2024,2003,NA,NA,NA,"Summer",TRUE,FALSE,"no","active","methane",NA,NA,NA,1372648.31908836,-3007215.8733569,-1.19632156955122,-2.63485181855068,-1.18014862912,3.17327510937483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60.3,22.39,5.25833320617676,673,29.308479309082,7.38333320617676,24.7762851715088,794.975219726562,29.7999992370605,0.0660699978470802,0.239873543381691,6.19695997238159,0.778460025787354,0.464430004358292,1.29965007305145,5.58750009536743,341,232.475006103516,49.4000015258789,25.6749992370605,25.1499996185303,0,"Qvidja","EC_Tower","Qvidja","Qvidja","No","no","FI-Qvd",60.2952,22.3916,"Finland","Laura Heimsch","laura.heimsch@fmi.fi",NA,"Heimsch, L., Lohila, A., Tuovinen, J.-P., Vekuri, H., Heinonsalo, J., Nevalainen, O., Korkiakoski, M., Liski, J., Laurila, T., and Kulmala, L. (2021). Carbon dioxide fluxes and carbon balance of an agricultural grassland in southern Finland, Biogeosciences, 18, 3467–3483, https://doi.org/10.5194/bg-18-3467-2021","Heimsch et al. (2021), https://doi.org/10.5194/bg-18-3467-2021",NA,"Metek uSonic-3 Scientific","LI-7200","electricity grid","cropland, grassland","CO2","net radiation, PAR, temperature, humidity, soil moisture, pressure, precipitation, snow depth",2018,2024,NA,NA,NA,NA,"All year",TRUE,FALSE,"no","active","nonmethane",NA,NA,NA,1256653.91560851,-3050140.09175312,-3.58883656406735,-1.86451615792475,-0.875939521541144,1.95784761874875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60.37,11.08,4.03333330154419,773,25.3077125549316,7.83333349227905,26.0243625640869,789.652770996094,30.1000003814697,0.031530000269413,0.528291463851929,7.4375901222229,0.832319974899292,0.414860010147095,1.25042510032654,5.19500017166138,292,189.625,61.8499984741211,31.5249996185303,7.55000019073486,0,"Hurdal","EC_Tower","Hurdal","Hurdal","No","no","NO-Hur",60.3724,11.0781,"Norway","Holger Lange","holger.lange@nibio.no","https://data.icos-cp.eu/portal/#%7B%22filterCategories%22:%7B%22station%22:%5B%22iES_NO-Hur%22%5D%7D%7D",NA,NA,"https://meta.icos-cp.eu/resources/stations/ES_NO-Hur",NA,NA,NA,"forest","CO2",NA,2017,2024,NA,NA,NA,NA,"Summer",TRUE,FALSE,"no","active","nonmethane",NA,NA,NA,632146.886056944,-3228611.29939294,-5.05082635416108,-2.71434593797029,-0.599097475125536,-0.427763801566378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60.52,-135.2,-3.41249990463257,403,35.7232856750488,10.9250001907349,27.7284259796143,997.535888671875,39.4000015258789,0.0756999999284744,0.16507987678051,3.60002994537354,0.744530022144318,0.4201799929142,1.16269993782043,5.55749988555908,217,180.074996948242,59.8250007629395,27.8250007629395,12.7250003814697,0.167377173900604,"Wolf Creek Buckbrush","EC_Tower",NA,"Wolf Creek Buckbrush","No","no","CA-WCBB",60.5216,-135.197,"Canada","Sean Carey","careysk@mcmaster.ca",NA,NA,NA,NA,NA,NA,NA,"shrubland","CO2",NA,2015,2024,NA,NA,NA,NA,"Summer",TRUE,FALSE,"no","active","nonmethane",NA,NA,NA,-2306121.37061868,2322034.41500681,-1.90687316126211,-1.68836640263598,-1.75945829470522,-0.111063942552664,"Wolf_creek_Buckbrush","Terrestrial","EC",60.521631,-135.19715,96,8,"2015","2022","CO2","N","N"
60.54,-150.51,2.25833344459534,850,43.7608489990234,8.48333358764648,28.0905075073242,830.593505859375,30.2000007629395,0.048930000513792,0.381643176078796,5.64429998397827,0.764320015907288,0.383599996566772,1.21357500553131,5.39499998092651,416,314.375,47.7000007629395,43.1500015258789,9.35000038146973,0,"Lily Lake Fen","EC_Tower","Lily Lake Fen","Lily Lake Fen","No","no","US-KPL",60.5382,-150.5061,"USA","Patrick Sullivan","pfsullivan@alaska.edu","https://ameriflux.lbl.gov/data/download-data/?request=policy:CCBY4.0;site_id:US-KPL",NA,NA,"https://ameriflux.lbl.gov/sites/siteinfo/US-KPL","CSAT-3","LI-7200, LI-7700","large battery bank charged by solar and generator (monthly) in dark season","wetland, grassland","CO2,CH4","net radiation, PAR, temperature, humidity, soil moisture, soil temperature, pressure, precipitation, snow depth",2021,2024,2021,NA,NA,NA,"Summer",TRUE,FALSE,"no","active","methane",NA,NA,NA,-1610264.7458933,2846840.44809366,-3.64017496836593,-1.76105636079394,0.218565030681687,1.06693745910988,"Lily Lake Fen","Terrestrial","EC",60.5382,-150.5061,32,3,"2021","2023","CO2 and CH4","N","N"
60.54,-135.19,-3.375,395,36.1860198974609,10.9166669845581,27.707275390625,998.327026367188,39.4000015258789,0.0828699991106987,0.180743888020515,3.13608002662659,0.695760011672974,0.40557000041008,1.16482496261597,5.53000020980835,272,220.899993896484,59.5999984741211,27.7999992370605,13.1499996185303,0.319494187831879,"Wolf Creek Sparse Shrub","EC_Tower",NA,"Wolf Creek Sparse Shrub","No","no","CA-WCPLT",60.5448,-135.1886,"Canada","Sean Carey","careysk@mcmaster.ca",NA,NA,NA,NA,NA,NA,NA,"shrubland","CO2",NA,2015,2024,NA,NA,NA,NA,"Summer",TRUE,FALSE,"no","active","nonmethane",NA,NA,NA,-2304567.11173604,2319789.1183553,-1.493619297835,-1.84087600410224,-1.58641081204811,-0.167962238334267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60.55,-135.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wolf_creek_SparseShrub","Terrestrial","EC",60.545119,-135.191,96,8,"2015","2022","CO2","N","N"
60.58,-135.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wolf_creek_upper_forest","Terrestrial","EC",60.58377,-135.08836,35,3,"2020","2022","CO2","N","N"
60.58,-135.08,-2.92916655540466,342,41.554500579834,11.0749998092651,27.3456783294678,1039.79113769531,40.5,0.0644899979233742,0.3726686835289,4.07932996749878,0.697219967842102,0.344130009412766,1.16785001754761,5.6399998664856,248,189.800003051758,58.75,28.4750003814697,13.1000003814697,0.101352699100971,"Wolf Creek Upper Forest","EC_Tower",NA,"Wolf Creek Upper Forest","No","no","CA-WCUF",60.5821,-135.0809,"Canada","Sean Carey","careysk@mcmaster.ca",NA,NA,NA,NA,NA,NA,NA,"forest","CO2",NA,2020,2024,NA,NA,NA,NA,"Summer",TRUE,FALSE,"no","active","nonmethane",NA,NA,NA,-2305872.08194535,2312392.94425115,-1.99474704367127,-1.40343624311947,-1.53116307295954,-0.445951807685363,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60.59,7.53,-1.75,1188,26.5055732727051,6.36666679382324,25.3652057647705,670.566223144531,25.0999984741211,0.0979700013995171,0.340072453022003,2.13019990921021,0.658619999885559,0.397639989852905,1.01037502288818,5.49749994277954,483,463.450012207031,63.5,31.3500003814697,5.72499990463257,0.00376360816881061,"Finse","EC_Tower","Finse","Finse","No","no","NO-Fns",60.5939,7.5272,"Norway","John F. Burkhart","john.burkhart@geo.uio.no",NA,NA,NA,"http://www.europe-fluxdata.eu/home/site-details?id=NO-Fns","CSAT-3","LI-7200RS","solar, wind","wetland, shrubland","CO2","net radiation, PAR, temperature, humidity, soil moisture, soil temperature, pressure, precipitation, snow depth",2017,2024,NA,NA,NA,NA,"Summer",TRUE,FALSE,"no","active","nonmethane",NA,NA,NA,427605.506229434,-3236114.08712758,-2.4526953644939,-5.16267084519024,0.507170178156348,0.028612525929492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60.59,7.53,-1.75,1188,26.5055732727051,6.36666679382324,25.3652057647705,670.566223144531,25.0999984741211,0.0979700013995171,0.340072453022003,2.13019990921021,0.658619999885559,0.397639989852905,1.01037502288818,5.49749994277954,483,463.450012207031,63.5,31.3500003814697,5.72499990463257,0.00376360816881061,"Finse Mobile","EC_Tower","Finse Mobile","Finse Mobile","No","no","",60.5939,7.5272,"Norway","John F. Burkhart","john.burkhart@geo.uio.no",NA,NA,NA,"https://mn.uio.no/latice","CSAT-3","LI-7200RS","line power","grassland","CO2","net radiation, PAR, temperature, humidity, soil moisture, soil temperature, pressure, precipitation, snow depth",2017,2024,NA,NA,NA,NA,"Summer",TRUE,FALSE,"no","active","nonmethane",NA,NA,NA,427605.506229434,-3236114.08712758,-2.4526953644939,-5.16267084519024,0.507170178156348,0.028612525929492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60.6,-134.95,-0.933333516120911,274,45.0423889160156,11.0833330154419,25.5966129302979,1138.9375,43.2999992370605,0.0573000013828278,0.351406335830688,5.43262004852295,0.68231999874115,0.332210004329681,1.27289998531342,6.86250019073486,211,185.899993896484,62.2249984741211,27,11.0249996185303,0.00684937415644526,"Wolf Creek Forest","EC_Tower",NA,"Wolf Creek Forest","No","no","CA-WCF",60.5977,-134.9545,"Canada","Sean Carey","careysk@mcmaster.ca",NA,NA,NA,NA,NA,NA,NA,"forest","CO2",NA,2017,2024,NA,NA,NA,NA,"All year",TRUE,FALSE,"no","active","nonmethane",NA,NA,NA,-2309688.92291162,2306023.47041532,-1.66516795939544,-0.992420597900123,-2.4180948457365,0.108552532908102,"Wolf_creek_forest","Terrestrial","EC",60.596886,-134.952833,71,6,"2017","2022","CO2","Y","N"
60.64,23.96,4.31666660308838,663,29.3504695892334,7.94999980926514,25.2380962371826,826.480285644531,31.5,0.045049998909235,0.4926817715168,7.31126976013184,0.813289999961853,0.438059985637665,1.24342501163483,5.37249994277954,636,403.475006103516,55.2999992370605,33.0499992370605,12.375,0,"Lettosuo","EC_Tower","Lettosuo","Lettosuo","No","no","FI-Let",60.6418,23.9597,"Finland","Tuomas Laurila","tuomas.laurila@fmi.fi",NA,NA,NA,"http://www.europe-fluxdata.eu/home/site-details?id=FI-Let","Metek USA-1","LI-7500",NA,"forest","CO2","net radiation, PAR, temperature, humidity, soil moisture, soil temperature, pressure, precipitation, snow depth",2009,2024,NA,NA,NA,NA,"Summer",TRUE,FALSE,"no","active","nonmethane",NA,NA,NA,1323336.18894235,-2977896.98842076,-4.1932004008676,-2.1064321438766,0.744315403583842,0.268088847194822,"Lettosuo","Terrestrial","EC",60.641833,23.9597130983607,183,16,"2009","2024","CO2","Y","N"
60.65,23.97,4.32916688919067,661,29.2933368682861,7.95833301544189,25.2645511627197,825.523132324219,31.5,0.0492900013923645,0.440766870975494,6.57960987091064,0.758769989013672,0.404029995203018,1.25092506408691,5.37249994277954,670,399.25,54.6500015258789,33.8250007629395,11.8999996185303,0,"Tervalamminsuo","EC_Tower","Tervalamminsuo","Tervalamminsuo","No","no","",60.6457,23.9733,"Finland","Annalea Lohila, Tuomas Laurila","annalea.lohila@fmi.fi, tuomas.laurila@fmi.fi",NA,NA,NA,"https://en.ilmatieteenlaitos.fi/ghg-tervalamminsuo","Metek USA-1","LI-7200",NA,"wetland","CO2","net radiation, PAR, temperature, humidity, soil moisture, soil temperature, pressure, precipitation, snow depth, ground water depth",2012,2024,NA,NA,NA,NA,"Summer",TRUE,FALSE,"no","active","nonmethane",NA,NA,NA,1323859.47089555,-2977170.0615931,-3.75355670763885,-2.32366427912006,0.632275152856479,0.394089193987526,"Tervalamminsuo","Terrestrial","EC",60.645567,23.972,252,11,"2012","2022","CO2","Y","N"
60.79,89.49,-2.78750014305115,578,33.5756607055664,9.80833339691162,18.6116390228271,1528.84252929688,52.6999969482422,0.0562100000679493,0.471197545528412,4.37594985961914,0.763759970664978,0.461499989032745,0.897674977779388,5.46000003814697,968,496.799987792969,47.3250007629395,34.3499984741211,18.8999996185303,0.0495309233665466,"ZOTTO-Fen EC","EC_Tower",NA,NA,"Yes","no","RU-Zo3",60.79026,89.49115,"Russia","Dr. Alexey Panov; Vyacheslav Zyryanov, Anatoly Prokushkin,","alexey.v.panov@gmail.com; zyryanov-vi@ya.ru; prokushkin@ksc.krasn.ru;",NA,NA,NA,NA,NA,NA,NA,"wetland","CO2,CH4",NA,2023,2024,2023,2024,NA,NA,"Summer",TRUE,FALSE,"no","active","methane",NA,NA,NA,3241377.50721178,-28787.780256054,-1.25038077550677,-0.0191649373641819,2.60074913197674,-0.989940567281397,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60.81,89.36,-2.90833330154419,579,34.4375953674316,9.68333339691162,18.6576747894287,1504.01257324219,51.9000015258789,0.0594599992036819,0.447684288024902,5.47344017028809,0.72136002779007,0.341179996728897,1.27344989776611,5.3600001335144,371,288.549987792969,47.9000015258789,33.9749984741211,18.375,0.0109527530148625,"ZOTTO-Forest EC","EC_Tower","ZOTTO-Forest EC","ZOTTO-Forest EC","No","no","",60.8069,89.3572,"Russia","Alexey Panov, Jost Lavric","alexey.v.panov@gmail.com, jlavric@bgc-jena.mpg.de",NA,NA,NA,NA,"Metek USA-1","LI-7210","generator","forest","CO2","net radiation, PAR, temperature, humidity, pressure, precipitation, snow depth, ground water depth",2012,2024,NA,NA,NA,NA,"All year",TRUE,FALSE,"no","active","nonmethane",NA,NA,NA,3239375.54900701,-36344.0027687885,-1.65767352493345,-0.00185439453358281,-0.143039310998823,-0.705803511070648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60.82,89.38,-2.83333325386047,574,33.8386611938477,9.76666641235352,18.6386756896973,1521.8056640625,52.4000015258789,0.0524500012397766,0.51237016916275,4.92059993743896,0.796469986438751,0.468279987573624,0.889249980449677,5.43499994277954,775,353.975006103516,42,36.7000007629395,21.7999992370605,0.0296731181442738,"ZOTTO-Bog EC","EC_Tower","ZOTTO-Bog EC","ZOTTO-Bog EC","No","no","RU-Zbo",60.8175,89.3833,"Russia","Alexey Panov, Jost Lavric","alexey.v.panov@gmail.com, jlavric@bgc-jena.mpg.de",NA,NA,NA,"http://www.europe-fluxdata.eu/home/site-details?id=RU-Zbo","Metek USA-1","LI-7210","generator","wetland","CO2","net radiation, PAR, temperature, humidity, pressure, precipitation, snow depth, ground water depth",2012,2024,NA,NA,NA,NA,"All year",TRUE,FALSE,"no","active","nonmethane",NA,NA,NA,3238165.06545068,-34855.1592133236,-1.66309589440171,0.628382679873644,2.24123899333339,-0.442317109545005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
60.89,68.68,-1.19583332538605,543,42.9288330078125,9.07499980926514,19.1455688476562,1358.68493652344,47.4000015258789,0.0603299997746944,0.60673725605011,4.34892988204956,0.703299999237061,0.478450000286102,0.50932502746582,5.15999984741211,1238,673.075012207031,36.875,40.2000007629395,22.8999996185303,0.142066657543182,"Mukhrino","EC_Tower","Mukhrino","Mukhrino","No","no","",60.8913,68.6763,"Russia","Ivan Mammarella, Pavel Alekseychik","ivan.mammarella@helsinki.fi, pavel.alekseychik@helsinki.fi",NA,"Alekseychik, P., Mammarella, I., Karpov, D., Dengel, S., Terentieva, I., Sabrekov, A., . . . Lapshina, E. (2017). Net ecosystem exchange and energy fluxes measured with the eddy covariance technique in a western Siberian bog. Atmos. Chem. Phys., 17(15), 9333-9345. doi:10.5194/acp-17-9333-2017","Alekseychik et al. (2017), https://doi.org/10.5194/acp-17-9333-2017",NA,"Gill R3","LI-7500","solar, wind, generator","wetland","CO2",NA,2015,2024,NA,NA,NA,NA,"Summer",TRUE,FALSE,"no","active","nonmethane",NA,NA,NA,3008702.9752695,-1174478.21246321,-1.03044946622446,0.0171090470709037,5.34724877526519,-0.256092289034297,"Mukhrino field station, Khanty-Mansiysk, Russia","Terrestrial","EC",60.8937358666667,68.6826977333333,15,3,"2015","2022","CO2","N","N"
61,16.22,3.52500009536743,707,29.6894969940186,9.06666660308838,29.5331153869629,780.802307128906,30.7000007629395,0.0332099981606007,0.612877547740936,7.88162994384766,0.822129964828491,0.406120002269745,1.23835003376007,5.07499980926514,364,324.450012207031,63.4500007629395,30.3250007629395,6.65000009536743,0,"Knottasen","EC_Tower","Knottasen","Knottasen","No","no","SE-Kno",60.9983,16.2173,"Sweden","Anders Lindroth","Anders.Lindroth@nateko.lu.se",NA,NA,NA,"http://www.europe-fluxdata.eu/home/site-details?id=SE-Kno",NA,NA,NA,"forest","CO2",NA,2004,2024,NA,NA,NA,NA,"Summer",TRUE,FALSE,"no","active","nonmethane",NA,NA,NA,898569.117808107,-3089413.07502244,-5.27191045861319,-2.58249727773232,-0.229392043427628,-0.93330590844315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
